system,common_name,description,class,responsible_division,responsibility_center,borough,division,line,in_nearest_station,track,from_point,to_point,manufacturer,tag_id,commission_date,original_install_date,latest_install_date,status,department,model,remaining_useful_life_years,legacy_system_id,criticality,switch_2020,is_critical,environment_pilot,age,div,location,structure,structure_2,usage_pilot,usage_category,usage_category_2,structure_3,trouble_calls,tcpm_all,tc_2019,tcpm_2019,tc_2020,tcpm_2020,tc_2021,tcpm_2021,tc_2022,tcpm_2022,weekly_usage_switch_cycles,usage_switch_throw,usage_category_upd,mthbf,structure_upd
304855,IND-B6-105A,SWM: Culver/Av X Yd - Model M5 (IND-B6-105A),SG-SWMCH,DOS-MOW-ELE-SIG,2922,,IND,IND-B-6AV/CULVER,,IND-B-6,34517,34592,,304855,1/1/1900,12/27/1988,,Installed-Functioning-In Service,DOS,M5,NA,2192300,3- Minor Delay to Operation,105A,No,N/A,34,SG-S2,Yard,N/A,Structure not avail,NA,NA,NA,SUB,1,0.033333333,NA,NA,NA,NA,1,0.083333333,NA,NA,NA,0,NA,0,Indoor
304856,IND-B5-105B,SWM: Culver/Av X Yd - Model M5 (IND-B5-105B),SG-SWMCH,DOS-MOW-ELE-SIG,2922,,IND,IND-B-6AV/CULVER,,IND-B-5,34440,34517,,304856,1/1/1900,12/27/1988,,Installed-Functioning-In Service,DOS,M5,NA,2192409,3- Minor Delay to Operation,105B,No,N/A,34,SG-S2,Yard,N/A,Structure not avail,NA,NA,NA,SUB,1,0.033333333,NA,NA,NA,NA,1,0.083333333,NA,NA,NA,0,NA,0,Indoor
304857,IND-B5-113,SWM: Culver/Av X Yd - Model M5 (IND-B5-113),SG-SWMCH,DOS-MOW-ELE-SIG,2922,,IND,IND-B-6AV/CULVER,,IND-B-5,34352,34424,,304857,1/1/1900,12/27/1988,,Installed-Functioning-In Service,DOS,M5,NA,2194801,3- Minor Delay to Operation,113,No,N/A,34,SG-S2,Yard,N/A,Structure not avail,NA,NA,NA,ELV,1,0.033333333,NA,NA,NA,NA,NA,NA,1,0.083333333,NA,0,NA,0,Outdoor
304858,IND-B5-115,SWM: Culver/Av X Yd - Model M5 (IND-B5-115),SG-SWMCH,DOS-MOW-ELE-SIG,2922,,IND,IND-B-6AV/CULVER,,IND-B-5,34281,34352,,304858,1/1/1900,12/27/1988,,Installed-Functioning-In Service,DOS,M5,NA,2192508,3- Minor Delay to Operation,115,No,N/A,34,SG-S2,Yard,N/A,Structure not avail,NA,NA,NA,ELV,0,0,NA,NA,1,0.083333333,NA,NA,NA,NA,NA,0,NA,NA,Outdoor
304859,IND-B5-121A,SWM: Culver/Av X Yd - Model M5 (IND-B5-121A),SG-SWMCH,DOS-MOW-ELE-SIG,2922,,IND,IND-B-6AV/CULVER,,IND-B-5,34207,34281,,304859,1/1/1900,12/27/1988,,Installed-Functioning-In Service,DOS,M5,NA,2193001,3- Minor Delay to Operation,121A,No,N/A,34,SG-S2,Yard,N/A,Structure not avail,NA,NA,NA,ELV,0,0,1,0.083333333,1,0.083333333,NA,NA,NA,NA,NA,0,NA,NA,Outdoor
304860,IND-BX89-123,SWM: Culver/Av X Yd - Model M5 (IND-BX89-123),SG-SWMCH,DOS-MOW-ELE-SIG,2922,,IND,IND-BX-CULVERYD,,IND-BX-89,2648,2707,,304860,1/1/1900,12/27/1988,,Installed-Functioning-In Service,DOS,M5,NA,2194900,3- Minor Delay to Operation,123,No,N/A,34,SG-S2,Yard,N/A,Structure not avail,NA,NA,NA,NA,1,0.033333333,NA,NA,NA,NA,NA,NA,1,0.083333333,NA,0,NA,0,Structure not avail
304861,IND-BX92-125,SWM: Culver/Av X Yd - Model M5 (IND-BX92-125),SG-SWMCH,DOS-MOW-ELE-SIG,2922,,IND,IND-BX-CULVERYD,,IND-BX-92,2707,2765,,304861,1/1/1900,12/27/1988,,Installed-Functioning-In Service,DOS,M5,NA,2194108,3- Minor Delay to Operation,125,No,N/A,34,SG-S2,Yard,N/A,Structure not avail,NA,NA,NA,NA,1,0.033333333,NA,NA,NA,NA,1,0.083333333,NA,NA,NA,0,NA,0,Structure not avail
304862,IND-BX92-127,SWM: Culver/Av X Yd - Model M5 (IND-BX92-127),SG-SWMCH,DOS-MOW-ELE-SIG,2922,,IND,IND-BX-CULVERYD,,IND-BX-92,2765,2832,,304862,1/1/1900,12/27/1988,,Installed-Functioning-In Service,DOS,M5,NA,2195007,3- Minor Delay to Operation,127,No,N/A,34,SG-S2,Yard,N/A,Structure not avail,NA,NA,NA,NA,1,0.033333333,NA,NA,NA,NA,NA,NA,1,0.083333333,NA,0,NA,0,Structure not avail
304863,IND-BX95-131,SWM: Culver/Av X Yd - Model M5 (IND-BX95-131),SG-SWMCH,DOS-MOW-ELE-SIG,2922,,IND,IND-BX-CULVERYD,,IND-BX-95,2655,2713,,304863,1/1/1900,12/27/1988,,Installed-Functioning-In Service,DOS,M5,NA,2192607,3- Minor Delay to Operation,131,No,N/A,34,SG-S2,Yard,N/A,Structure not avail,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Structure not avail
304864,IND-BX95-133,SWM: Culver/Av X Yd - Model M5 (IND-BX95-133),SG-SWMCH,DOS-MOW-ELE-SIG,2922,,IND,IND-BX-CULVERYD,,IND-BX-95,2713,2780,,304864,1/1/1900,12/27/1988,,Installed-Functioning-In Service,DOS,M5,NA,2194207,3- Minor Delay to Operation,133,No,N/A,34,SG-S2,Yard,N/A,Structure not avail,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Structure not avail
304865,IND-BX98-137,SWM: Culver/Av X Yd - Model M5 (IND-BX98-137),SG-SWMCH,DOS-MOW-ELE-SIG,2922,,IND,IND-BX-CULVERYD,,IND-BX-98,2601,2658,,304865,1/1/1900,12/27/1988,,Installed-Functioning-In Service,DOS,M5,NA,2192706,3- Minor Delay to Operation,137,No,N/A,34,SG-S2,Yard,N/A,Structure not avail,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Structure not avail
304866,IND-BX98-139,SWM: Culver/Av X Yd - Model M5 (IND-BX98-139),SG-SWMCH,DOS-MOW-ELE-SIG,2922,,IND,IND-BX-CULVERYD,,IND-BX-98,2658,2725,,304866,1/1/1900,12/27/1988,,Installed-Functioning-In Service,DOS,M5,NA,2194306,3- Minor Delay to Operation,139,No,N/A,34,SG-S2,Yard,N/A,Structure not avail,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Structure not avail
304867,IND-BX107-143,SWM: Culver/Av X Yd - Model M5 (IND-BX107-143),SG-SWMCH,DOS-MOW-ELE-SIG,2922,,IND,IND-BX-CULVERYD,,IND-BX-107,2440,2519,,304867,1/1/1900,12/27/1988,,Installed-Functioning-In Service,DOS,M5,NA,2192805,3- Minor Delay to Operation,143,No,N/A,34,SG-S2,Yard,N/A,Structure not avail,NA,NA,NA,NA,4,0.133333333,2,0.166666667,1,0.083333333,3,0.25,1,0.083333333,NA,0,NA,0,Structure not avail
304868,IND-BX100-145,SWM: Culver/Av X Yd - Model M5 (IND-BX100-145),SG-SWMCH,DOS-MOW-ELE-SIG,2922,,IND,IND-BX-CULVERYD,,IND-BX-100,2628,2694,,304868,1/1/1900,12/27/1988,,Installed-Functioning-In Service,DOS,M5,NA,2195106,3- Minor Delay to Operation,145,No,N/A,34,SG-S2,Yard,N/A,Structure not avail,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Structure not avail
304869,IND-BX101-149,SWM: Culver/Av X Yd - Model M5 (IND-BX101-149),SG-SWMCH,DOS-MOW-ELE-SIG,2922,,IND,IND-BX-CULVERYD,,IND-BX-101,2616,2696,,304869,1/1/1900,12/27/1988,,Installed-Functioning-In Service,DOS,M5,NA,2193209,3- Minor Delay to Operation,149,No,N/A,34,SG-S2,Yard,N/A,Structure not avail,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Structure not avail
304870,IND-BX107-151,SWM: Culver/Av X Yd - Model M5 (IND-BX107-151),SG-SWMCH,DOS-MOW-ELE-SIG,2922,,IND,IND-BX-CULVERYD,,IND-BX-107,2561,2619,,304870,1/1/1900,12/27/1988,,Installed-Functioning-In Service,DOS,M5,NA,2193308,3- Minor Delay to Operation,151,No,N/A,34,SG-S2,Yard,N/A,Structure not avail,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Structure not avail
304871,IND-BX107-153,SWM: Culver/Av X Yd - Model M5 (IND-BX107-153),SG-SWMCH,DOS-MOW-ELE-SIG,2922,,IND,IND-BX-CULVERYD,,IND-BX-107,2619,2684,,304871,1/1/1900,12/27/1988,,Installed-Functioning-In Service,DOS,M5,NA,2194405,3- Minor Delay to Operation,153,No,N/A,34,SG-S2,Yard,N/A,Structure not avail,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Structure not avail
304872,IND-BX107-155,SWM: Culver/Av X Yd - Model M5 (IND-BX107-155),SG-SWMCH,DOS-MOW-ELE-SIG,2922,,IND,IND-BX-CULVERYD,,IND-BX-107,2684,2754,,304872,1/1/1900,12/27/1988,,Installed-Functioning-In Service,DOS,M5,NA,2195205,3- Minor Delay to Operation,155,No,N/A,34,SG-S2,Yard,N/A,Structure not avail,NA,NA,NA,NA,0,0,1,0.083333333,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Structure not avail
304873,IND-BX107-157,SWM: Culver/Av X Yd - Model M5 (IND-BX107-157),SG-SWMCH,DOS-MOW-ELE-SIG,2922,,IND,IND-BX-CULVERYD,,IND-BX-107,2754,2822,,304873,1/1/1900,12/27/1988,,Installed-Functioning-In Service,DOS,M5,NA,2194504,3- Minor Delay to Operation,157,No,N/A,34,SG-S2,Yard,N/A,Structure not avail,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Structure not avail
304874,IND-BX107-159,SWM: Culver/Av X Yd - Model M5 (IND-BX107-159),SG-SWMCH,DOS-MOW-ELE-SIG,2922,,IND,IND-BX-CULVERYD,,IND-BX-107,2822,2890,,304874,1/1/1900,12/27/1988,,Installed-Functioning-In Service,DOS,M5,NA,2195304,3- Minor Delay to Operation,159,No,N/A,34,SG-S2,Yard,N/A,Structure not avail,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Structure not avail
304875,BMT-A4-117,SWM: Dekalb Av - Model M5 (BMT-A4-117),SG-SWMCH,DOS-MOW-ELE-SIG,2923,BROOKLYN,BMT,BMT-A-BROADWAY/BRIGHTON,026-DEKALBAV-4AV-B/Q/R,BMT-A-4,29239,29239,,304875,1/1/1900,,,Installed-Functioning-In Service,DOS,M5,NA,2000800,1 - Stops Revenue Operation,117,No,Dry/Dripping,NA,SG-S5,Mainline,Subway,Indoor,686,0-1000,0-889,SUB,2,0.066666667,3,0.25,1,0.083333333,1,0.083333333,1,0.083333333,1414,184480,Heavy,92240,Indoor
304876,BMT-F4-121A,SWM: Dekalb Av - Model M5 (BMT-F4-121A),SG-SWMCH,DOS-MOW-ELE-SIG,2923,BROOKLYN,BMT,BMT-F-4AV,026-DEKALBAV-4AV-B/Q/R,BMT-F-4,29262,29262,,304876,1/1/1900,,,Installed-Functioning-In Service,DOS,M5,NA,2000503,1 - Stops Revenue Operation,121A,No,Dry,NA,SG-S5,Mainline,Subway,Indoor,705,0-1000,0-889,SUB,4,0.133333333,NA,NA,1,0.083333333,3,0.25,NA,NA,1511,197022.5,Heavy,49255.625,Indoor
304877,BMT-H2-121B,SWM: Dekalb Av - Model M5 (BMT-H2-121B),SG-SWMCH,DOS-MOW-ELE-SIG,2923,BROOKLYN,BMT,BMT-H-MANHATTANBRIDGE,026-DEKALBAV-4AV-B/Q/R,BMT-H-2,29137,29137,,304877,1/1/1900,,,Installed-Functioning-In Service,DOS,M5,NA,2001303,1 - Stops Revenue Operation,121B,No,0,NA,SG-S5,Mainline,0,Structure not avail,1807,1000-2000,1778+,SUB,2,0.066666667,1,0.083333333,1,0.083333333,NA,NA,1,0.083333333,1511,197022.5,Heavy,98511.25,Indoor
304878,BMT-A4-135,SWM: Dekalb Av - Model M5 (BMT-A4-135),SG-SWMCH,DOS-MOW-ELE-SIG,2923,BROOKLYN,BMT,BMT-A-BROADWAY/BRIGHTON,026-DEKALBAV-4AV-B/Q/R,BMT-A-4,28247,28247,,304878,1/1/1900,,,Installed-Functioning-In Service,DOS,M5,NA,2000602,1 - Stops Revenue Operation,135,No,0,NA,SG-S5,Mainline,0,Structure not avail,1391,1000-2000,890-1777,SUB,1,0.033333333,NA,NA,NA,NA,NA,NA,1,0.083333333,1036,135195,Heavy,135195,Indoor
304879,BMT-H1-145,SWM: Dekalb Av - Model M5 (BMT-H1-145),SG-SWMCH,DOS-MOW-ELE-SIG,2923,BROOKLYN,BMT,BMT-H-MANHATTANBRIDGE,026-DEKALBAV-4AV-B/Q/R,BMT-H-1,28710,28710,,304879,1/1/1900,,,Installed-Functioning-In Service,DOS,M5,NA,2001402,1 - Stops Revenue Operation,145,No,Dry,NA,SG-S5,Mainline,Subway,Indoor,1814,1000-2000,1778+,SUB,4,0.133333333,1,0.083333333,NA,NA,3,0.25,1,0.083333333,1597,208217.5,Heavy,52054.375,Indoor
304880,BMT-A3-159A,SWM: Dekalb Av - Model M5 (BMT-A3-159A),SG-SWMCH,DOS-MOW-ELE-SIG,2923,BROOKLYN,BMT,BMT-A-BROADWAY/BRIGHTON,026-DEKALBAV-4AV-B/Q/R,BMT-A-3,29428,29428,,304880,1/1/1900,,,Installed-Functioning-In Service,DOS,M5,NA,2000701,1 - Stops Revenue Operation,159A,No,0,NA,SG-S5,Mainline,0,Structure not avail,683,0-1000,0-889,SUB,4,0.133333333,3,0.25,NA,NA,2,0.166666667,1,0.083333333,1381,180177.5,Heavy,45044.375,Indoor
304881,BMT-A3-159B,SWM: Dekalb Av - Model M5 (BMT-A3-159B),SG-SWMCH,DOS-MOW-ELE-SIG,2923,BROOKLYN,BMT,BMT-A-BROADWAY/BRIGHTON,026-DEKALBAV-4AV-B/Q/R,BMT-A-3,29145,29145,,304881,1/1/1900,,,Installed-Functioning-In Service,DOS,M5,NA,2000909,1 - Stops Revenue Operation,159B,No,Dripping,NA,SG-S5,Mainline,Subway,Indoor,1391,1000-2000,890-1777,SUB,1,0.033333333,NA,NA,1,0.083333333,1,0.083333333,NA,NA,1381,180177.5,Heavy,180177.5,Indoor
304882,BMT-H3-173A,SWM: Dekalb Av - Model M5 (BMT-H3-173A),SG-SWMCH,DOS-MOW-ELE-SIG,2923,BROOKLYN,BMT,BMT-H-MANHATTANBRIDGE,026-DEKALBAV-4AV-B/Q/R,BMT-H-3,29993,29993,,304882,1/1/1900,,,Installed-Functioning-In Service,DOS,M5,NA,2001501,1 - Stops Revenue Operation,173A,No,Dry,NA,SG-S5,Mainline,Subway,Indoor,NA,NA,NA,SUB,1,0.033333333,1,0.083333333,NA,NA,NA,NA,NA,NA,1679,218917.5,Heavy,218917.5,Indoor
304883,BMT-F3-173B,SWM: Dekalb Av - Model M5 (BMT-F3-173B),SG-SWMCH,DOS-MOW-ELE-SIG,2923,BROOKLYN,BMT,BMT-F-4AV,026-DEKALBAV-4AV-B/Q/R,BMT-F-3,30145,30145,,304883,1/1/1900,,,Installed-Functioning-In Service,DOS,M5,NA,2001600,1 - Stops Revenue Operation,173B,No,Dripping,NA,SG-S5,Mainline,Subway,Indoor,1435,1000-2000,890-1777,SUB,3,0.1,1,0.083333333,1,0.083333333,1,0.083333333,NA,NA,1679,218917.5,Heavy,72972.5,Indoor
304884,BMT-A3-177,SWM: Dekalb Av - Model M5 (BMT-A3-177),SG-SWMCH,DOS-MOW-ELE-SIG,2923,BROOKLYN,BMT,BMT-A-BROADWAY/BRIGHTON,026-DEKALBAV-4AV-B/Q/R,BMT-A-3,30280,30280,,304884,1/1/1900,,,Installed-Functioning-In Service,DOS,M5,NA,2001006,1 - Stops Revenue Operation,177,No,Dry,NA,SG-S5,Mainline,Subway,Indoor,1770,1000-2000,890-1777,SUB,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1679,218917.5,Heavy,NA,Indoor
304885,BMT-A4-67,SWM: Dekalb Av - Model M5 (BMT-A4-67),SG-SWMCH,DOS-MOW-ELE-SIG,2923,BROOKLYN,BMT,BMT-A-BROADWAY/BRIGHTON,026-DEKALBAV-4AV-B/Q/R,BMT-A-4,31148,31148,,304885,1/1/1900,,,Installed-Functioning-In Service,DOS,M5,NA,2004307,1 - Stops Revenue Operation,67,No,Dry,NA,SG-S5,Mainline,Subway,Indoor,1782,1000-2000,1778+,SUB,0,0,NA,NA,2,0.166666667,NA,NA,NA,NA,311,40537.5,Medium,NA,Indoor
304887,BMT-B2-73A,SWM: Dekalb Av - Model M5 (BMT-B2-73A),SG-SWMCH,DOS-MOW-ELE-SIG,2923,BROOKLYN,BMT,BMT-B-BROADWAY,026-DEKALBAV-4AV-B/Q/R,BMT-B-2,31277,31277,,304887,1/1/1900,,,Installed-Functioning-In Service,DOS,M5,NA,2004604,1 - Stops Revenue Operation,73A,No,Dry,NA,SG-S5,Mainline,Subway,Indoor,1087,1000-2000,890-1777,SUB,0,0,1,0.083333333,NA,NA,NA,NA,NA,NA,1047,136630,Heavy,NA,Indoor
304888,BMT-F2-73B,SWM: Dekalb Av - Model M5 (BMT-F2-73B),SG-SWMCH,DOS-MOW-ELE-SIG,2923,BROOKLYN,BMT,BMT-F-4AV,026-DEKALBAV-4AV-B/Q/R,BMT-F-2,31427,31427,,304888,1/1/1900,,,Installed-Functioning-In Service,DOS,M5,NA,2004703,1 - Stops Revenue Operation,73B,No,Dry,NA,SG-S5,Mainline,Subway,Indoor,235,0-1000,0-889,SUB,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1047,136630,Heavy,NA,Indoor
304889,BMT-F1-87A,SWM: Dekalb Av - Model M5 (BMT-F1-87A),SG-SWMCH,DOS-MOW-ELE-SIG,2923,BROOKLYN,BMT,BMT-F-4AV,026-DEKALBAV-4AV-B/Q/R,BMT-F-1,31414,31414,,304889,1/1/1900,,,Installed-Functioning-In Service,DOS,M5,NA,2004505,1 - Stops Revenue Operation,87A,No,Dry,NA,SG-S5,Mainline,Subway,Indoor,218,0-1000,0-889,SUB,0,0,2,0.166666667,1,0.083333333,NA,NA,NA,NA,382,49807.5,Medium,NA,Indoor
304890,BMT-B1-87B,SWM: Dekalb Av - Model M5 (BMT-B1-87B),SG-SWMCH,DOS-MOW-ELE-SIG,2923,BROOKLYN,BMT,BMT-B-BROADWAY,026-DEKALBAV-4AV-B/Q/R,BMT-B-1,31282,31282,,304890,1/1/1900,,,Installed-Functioning-In Service,DOS,M5,NA,2004406,1 - Stops Revenue Operation,87B,No,Dry,NA,SG-S5,Mainline,Subway,Indoor,1080,1000-2000,890-1777,SUB,1,0.033333333,1,0.083333333,1,0.083333333,1,0.083333333,NA,NA,382,49807.5,Medium,49807.5,Indoor
304891,BMT-A3-95,SWM: Dekalb Av - Model M5 (BMT-A3-95),SG-SWMCH,DOS-MOW-ELE-SIG,2923,BROOKLYN,BMT,BMT-A-BROADWAY/BRIGHTON,026-DEKALBAV-4AV-B/Q/R,BMT-A-3,31197,31197,,304891,1/1/1900,,,Installed-Functioning-In Service,DOS,M5,NA,2004802,1 - Stops Revenue Operation,95,No,0,NA,SG-S5,Mainline,0,Structure not avail,1770,1000-2000,890-1777,SUB,5,0.166666667,NA,NA,NA,NA,3,0.25,2,0.166666667,382,49807.5,Medium,9961.5,Indoor
304892,IND-B2-13A,SWM: Delancey St - Model M5 (IND-B2-13A),SG-SWMCH,DOS-MOW-ELE-SIG,2928,MANHATTAN,IND,IND-B-6AV/CULVER,233-DELANCEYST-ESSEXST-6AV-F,IND-B-2,87847,87847,,304892,1/1/1900,,,Installed-Functioning-In Service,DOS,M5,NA,2653609,1 - Stops Revenue Operation,13A,No,Dripping/Wet,NA,SG-S6,Mainline,Subway,Indoor,1189,1000-2000,890-1777,SUB,1,0.033333333,NA,NA,1,0.083333333,NA,NA,NA,NA,0,250,Light,250,Indoor
304893,IND-B1-13B,SWM: Delancey St - Model M5 (IND-B1-13B),SG-SWMCH,DOS-MOW-ELE-SIG,2928,MANHATTAN,IND,IND-B-6AV/CULVER,233-DELANCEYST-ESSEXST-6AV-F,IND-B-1,87975,87975,,304893,1/1/1900,,,Installed-Functioning-In Service,DOS,M5,NA,2653708,1 - Stops Revenue Operation,13B,No,Dry,NA,SG-S6,Mainline,Subway,Indoor,1189,1000-2000,890-1777,SUB,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,250,Light,NA,Indoor
304894,IND-B2-15A,SWM: Delancey St - Model M5 (IND-B2-15A),SG-SWMCH,DOS-MOW-ELE-SIG,2928,MANHATTAN,IND,IND-B-6AV/CULVER,233-DELANCEYST-ESSEXST-6AV-F,IND-B-2,87976,87976,,304894,1/1/1900,,,Installed-Functioning-In Service,DOS,M5,NA,2653005,1 - Stops Revenue Operation,15A,No,Dripping/Wet,NA,SG-S6,Mainline,Subway,Indoor,1189,1000-2000,890-1777,SUB,1,0.033333333,NA,NA,NA,NA,NA,NA,1,0.083333333,0,250,Light,250,Indoor
304895,IND-B1-15B,SWM: Delancey St - Model M5 (IND-B1-15B),SG-SWMCH,DOS-MOW-ELE-SIG,2928,MANHATTAN,IND,IND-B-6AV/CULVER,233-DELANCEYST-ESSEXST-6AV-F,IND-B-1,87847,87847,,304895,1/1/1900,,,Installed-Functioning-In Service,DOS,M5,NA,2653104,1 - Stops Revenue Operation,15B,No,Dry,NA,SG-S6,Mainline,Subway,Indoor,1189,1000-2000,890-1777,SUB,0,0,NA,NA,1,0.083333333,NA,NA,NA,NA,0,250,Light,NA,Indoor
304896,BMT-CIA13-619,SWM: Delta Tracks/ N - Model M3 (BMT-CIA13-619),SG-SWMCH,DOS-MOW-ELE-SIG,2922,,BMT,BMT-CI-CONEYISLANDYD,,BMT-CI-A13,2120,2180,,304896,1/1/1900,2/16/1989,,Installed-Functioning-In Service,DOS,M3,NA,3950004,3- Minor Delay to Operation,619,No,N/A,33,SG-S2,Yard,N/A,Structure not avail,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Structure not avail
304897,BMT-CIA13-621,SWM: Delta Tracks/ N - Model M3 (BMT-CIA13-621),SG-SWMCH,DOS-MOW-ELE-SIG,2922,,BMT,BMT-CI-CONEYISLANDYD,,BMT-CI-A13,2060,2120,,304897,1/1/1900,2/16/1989,,Installed-Functioning-In Service,DOS,M3,NA,3950103,3- Minor Delay to Operation,621,No,N/A,33,SG-S2,Yard,N/A,Structure not avail,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Structure not avail
304898,BMT-CIA10-623,SWM: Delta Tracks/ N - Model M3 (BMT-CIA10-623),SG-SWMCH,DOS-MOW-ELE-SIG,2922,,BMT,BMT-CI-CONEYISLANDYD,,BMT-CI-A10,2100,2160,,304898,1/1/1900,2/16/1989,,Installed-Functioning-In Service,DOS,M3,NA,3950202,3- Minor Delay to Operation,623,No,N/A,33,SG-S2,Yard,N/A,Structure not avail,NA,NA,NA,NA,0,0,1,0.083333333,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Structure not avail
304899,BMT-CIA13-625,SWM: Delta Tracks/ N - Model M3 (BMT-CIA13-625),SG-SWMCH,DOS-MOW-ELE-SIG,2922,,BMT,BMT-CI-CONEYISLANDYD,,BMT-CI-A13,2000,2060,,304899,1/1/1900,2/16/1989,,Installed-Functioning-In Service,DOS,M3,NA,3950301,3- Minor Delay to Operation,625,No,N/A,33,SG-S2,Yard,N/A,Structure not avail,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Structure not avail
304900,BMT-CIA8-629,SWM: Delta Tracks/ N - Model M3 (BMT-CIA8-629),SG-SWMCH,DOS-MOW-ELE-SIG,2922,,BMT,BMT-CI-CONEYISLANDYD,,BMT-CI-A8,2040,2100,,304900,1/1/1900,2/16/1989,,Installed-Functioning-In Service,DOS,M3,NA,3950400,3- Minor Delay to Operation,629,No,N/A,33,SG-S2,Yard,N/A,Structure not avail,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Structure not avail
304901,BMT-CIA8-631,SWM: Delta Tracks/ N - Model M3 (BMT-CIA8-631),SG-SWMCH,DOS-MOW-ELE-SIG,2922,,BMT,BMT-CI-CONEYISLANDYD,,BMT-CI-A8,1980,2040,,304901,1/1/1900,2/16/1989,,Installed-Functioning-In Service,DOS,M3,NA,3950509,3- Minor Delay to Operation,631,No,N/A,33,SG-S2,Yard,N/A,Structure not avail,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Structure not avail
304902,BMT-CIA13-633,SWM: Delta Tracks/ N - Model M3 (BMT-CIA13-633),SG-SWMCH,DOS-MOW-ELE-SIG,2922,,BMT,BMT-CI-CONEYISLANDYD,,BMT-CI-A13,1920,1980,,304902,1/1/1900,2/16/1989,,Installed-Functioning-In Service,DOS,M3,NA,3950608,3- Minor Delay to Operation,633,No,N/A,33,SG-S2,Yard,N/A,Structure not avail,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Structure not avail
304903,BMT-CIA5-635,SWM: Delta Tracks/ N - Model M3 (BMT-CIA5-635),SG-SWMCH,DOS-MOW-ELE-SIG,2922,,BMT,BMT-CI-CONEYISLANDYD,,BMT-CI-A5,1940,2000,,304903,1/1/1900,2/16/1989,,Installed-Functioning-In Service,DOS,M3,NA,3950707,3- Minor Delay to Operation,635,No,N/A,33,SG-S2,Yard,N/A,Structure not avail,NA,NA,NA,NA,0,0,1,0.083333333,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Structure not avail
304904,BMT-CIA5-637,SWM: Delta Tracks/ N - Model M3 (BMT-CIA5-637),SG-SWMCH,DOS-MOW-ELE-SIG,2922,,BMT,BMT-CI-CONEYISLANDYD,,BMT-CI-A5,1880,1940,,304904,1/1/1900,2/16/1989,,Installed-Functioning-In Service,DOS,M3,NA,3950806,3- Minor Delay to Operation,637,No,N/A,33,SG-S2,Yard,N/A,Structure not avail,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Structure not avail
304905,BMT-CIA13-639,SWM: Delta Tracks/ N - Model M3 (BMT-CIA13-639),SG-SWMCH,DOS-MOW-ELE-SIG,2922,,BMT,BMT-CI-CONEYISLANDYD,,BMT-CI-A13,1820,1880,,304905,1/1/1900,2/16/1989,,Installed-Functioning-In Service,DOS,M3,NA,3950905,3- Minor Delay to Operation,639,No,N/A,33,SG-S2,Yard,N/A,Structure not avail,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Structure not avail
304906,BMT-CIA17-641A,SWM: Delta Tracks/ N - Model M3 (BMT-CIA17-641A),SG-SWMCH,DOS-MOW-ELE-SIG,2922,,BMT,BMT-CI-CONEYISLANDYD,,BMT-CI-A17,1820,1880,,304906,1/1/1900,2/16/1989,,Installed-Functioning-In Service,DOS,M3,NA,3951002,3- Minor Delay to Operation,641A,No,N/A,33,SG-S2,Yard,N/A,Structure not avail,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,Structure not avail
